id,created,gameNumber,seasonId,year,type,day_or_night,duration,duration_minutes,homeId,homeName,awayId,awayName,started,attendance,status,comment
9d6966df-c9fa-4105-bec3-bc4b991cee91,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:39,219,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-06-04T20:10:00Z,24668,closed,
f0ce44f7-2fd4-438e-ba48-e2d910ed0659,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:50,170,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-07-24T17:10:00Z,25004,closed,
31fac395-b4fe-402d-9759-43441395aa58,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:39,159,12079497-e414-450a-8bf2-29f91de646bf,Braves,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-06-26T17:35:00Z,20484,closed,
b6e3f753-e5ec-443d-869f-90cf53d4fdb7,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:56,176,12079497-e414-450a-8bf2-29f91de646bf,Braves,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-04-24T17:35:00Z,32085,closed,
22c19f29-b73b-483a-bf52-4acc6e1cb71c,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:56,176,12079497-e414-450a-8bf2-29f91de646bf,Braves,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-09-11T17:35:00Z,32829,closed,
882e476e-4be9-4b6d-b3ee-624c38b3ac1c,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:39,159,2142e1ba-3b40-445c-b8bb-f1f8b1054220,Phillies,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-10-02T19:05:00Z,36935,closed,
2fd0e799-0b9d-48bf-a0d3-274fcb87c179,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:21,141,2142e1ba-3b40-445c-b8bb-f1f8b1054220,Phillies,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-07-17T17:35:00Z,30894,closed,
9a5f6513-5782-401c-8067-b569d3256f06,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:32,152,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-05-15T20:10:00Z,36901,closed,
af962129-d9a2-451e-b729-e034e33dfb87,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:49,169,55714da8-fcaf-4574-8443-59bfb511a524,Cubs,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-07-20T18:21:00Z,41210,closed,
b002ae2a-48bb-4cb0-83ef-155c9aec6540,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:50,170,575c19b7-4052-41c2-9f0a-1c5813d02f99,Tigers,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-08-07T17:10:00Z,32074,closed,
d725433c-f63c-4ff3-ad39-65de893bda30,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:54,174,80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Indians,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-04-16T20:10:00Z,20165,closed,
